classname,name,time_seconds,outcome
tests.test_desktop_i18n,test_shell_page_normalizes_locale_the_same_way[splash.html],0.001,passed
tests.test_desktop_i18n,test_shell_page_normalizes_locale_the_same_way[error.html],0.001,passed
tests.test_desktop_i18n,test_error_page_shows_the_raw_message_untranslated,0.001,passed
tests.test_desktop_i18n,test_set_menu_locale_is_declared_in_all_three_places,0.002,passed
tests.test_desktop_i18n,test_language_switch_does_not_touch_accelerators,0.001,passed
tests.test_desktop_sidecar,test_dynamic_port_never_fixed,0.507,passed
tests.test_desktop_sidecar,test_two_sidecars_get_distinct_ports,1.009,passed
tests.test_desktop_sidecar,test_handshake_ready_no_secret,0.511,passed
tests.test_desktop_sidecar,test_handshake_error_and_cleanup,0.514,passed
tests.test_desktop_sidecar,test_bootstrap_flow_and_replay,0.519,passed
tests.test_desktop_sidecar,test_sse_and_exports_require_auth,0.515,passed
tests.test_desktop_sidecar,test_public_paths_no_auth,0.510,passed
tests.test_desktop_sidecar,test_host_check,0.509,passed
tests.test_desktop_sidecar,test_origin_check,0.511,passed
tests.test_desktop_sidecar,test_updater_disabled_in_desktop,0.514,passed
tests.test_desktop_sidecar,test_graceful_shutdown_frees_port,0.511,passed
tests.test_desktop_sidecar,test_parent_stdin_eof_triggers_shutdown,0.513,passed
tests.test_desktop_sidecar,test_read_credentials_env_takes_priority_and_is_scrubbed,0.004,passed
tests.test_desktop_sidecar,test_read_credentials_from_stdin_line,0.003,passed
tests.test_desktop_sidecar,test_read_credentials_tty_never_blocks,0.002,passed
tests.test_desktop_sidecar,test_run_refuses_without_nonce,0.004,passed
tests.test_desktop_sidecar,test_engine_subprocess_calls_never_pop_console_windows,0.005,passed
tests.test_desktop_sidecar,test_no_window_flag_value,0.002,passed
tests.test_desktop_sidecar,test_browser_mode_untouched,0.002,passed
tests.test_diagnostics_bundle,test_get_bundle_still_works_and_keeps_the_old_three_files,0.631,passed
tests.test_diagnostics_bundle,test_manifest_declares_its_own_schema,0.118,passed
tests.test_diagnostics_bundle,test_report_and_config_still_redact_home_and_secrets,0.119,passed
tests.test_diagnostics_bundle,test_post_bundle_includes_frontend_state_and_trace,0.113,passed
tests.test_diagnostics_bundle,test_trace_is_jsonl_one_valid_json_per_line,0.111,passed
tests.test_diagnostics_bundle,test_empty_frontend_payload_still_produces_a_bundle,0.113,passed
tests.test_diagnostics_bundle,test_invalid_json_body_degrades_instead_of_failing,0.117,passed
tests.test_diagnostics_bundle,test_too_many_events_are_truncated_to_the_most_recent,0.124,passed
tests.test_diagnostics_bundle,test_chunked_body_without_content_length_still_respects_the_limit,0.184,passed
tests.test_diagnostics_bundle,test_chunked_body_under_the_limit_is_accepted_in_full,0.117,passed
tests.test_diagnostics_bundle,test_oversize_request_is_dropped_but_the_bundle_still_comes_out,0.207,passed
tests.test_diagnostics_bundle,test_free_text_never_survives_the_server_side_check[Experimental results for Fig. 3],0.002,passed
tests.test_diagnostics_bundle,test_free_text_never_survives_the_server_side_check[/Users/private-user-name/paper.py],0.001,passed
tests.test_diagnostics_bundle,test_free_text_never_survives_the_server_side_check[\u5b9e\u9a8c\u7ed3\u679c\u5bf9\u6bd4],0.001,passed
tests.test_diagnostics_bundle,test_free_text_never_survives_the_server_side_check[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa],0.001,passed
tests.test_diagnostics_bundle,test_api_key_shaped_value_is_rejected_by_the_redactor,0.001,passed
tests.test_diagnostics_bundle,test_a_field_legal_on_one_event_is_illegal_on_another,0.001,passed
tests.test_diagnostics_bundle,test_closed_set_fields_reject_content_shaped_tokens[selection_kind-SUPER_SECRET_PAPER_TITLE_12345],0.001,passed
tests.test_diagnostics_bundle,test_closed_set_fields_reject_content_shaped_tokens[history_mode-SUPER_SECRET_PAPER_TITLE_12345],0.001,passed
tests.test_diagnostics_bundle,test_closed_set_fields_reject_content_shaped_tokens[render_status-SUPER_SECRET_PAPER_TITLE_12345],0.001,passed
tests.test_diagnostics_bundle,test_closed_set_fields_reject_content_shaped_tokens[kind-SUPER_SECRET_PAPER_TITLE_12345],0.001,passed
tests.test_diagnostics_bundle,test_closed_set_fields_reject_content_shaped_tokens[preview_mode-SUPER_SECRET_PAPER_TITLE_12345],0.001,passed
tests.test_diagnostics_bundle,test_closed_set_fields_reject_content_shaped_tokens[preview_reason-SUPER_SECRET_PAPER_TITLE_12345],0.001,passed
tests.test_diagnostics_bundle,test_preview_representation_survives_the_backend_sanitiser,0.001,passed
tests.test_diagnostics_bundle,test_never_estimated_stays_none_instead_of_becoming_zero,0.001,passed
tests.test_diagnostics_bundle,test_preview_enums_come_from_previewbudget_not_a_second_list,0.001,passed
tests.test_diagnostics_bundle,test_unknown_event_type_is_dropped,0.001,passed
tests.test_diagnostics_bundle,test_unknown_container_shapes_are_dropped,0.001,passed
tests.test_diagnostics_bundle,test_patch_and_geometry_shapes_survive,0.001,passed
tests.test_diagnostics_bundle,test_patch_value_is_rejected_outright,0.001,passed
tests.test_diagnostics_bundle,test_nan_and_inf_geometry_are_rejected,0.001,passed
tests.test_diagnostics_bundle,test_deeply_nested_payload_is_rejected,0.001,passed
tests.test_diagnostics_bundle,test_snapshot_falls_back_instead_of_propagating_bad_values,0.001,passed
tests.test_diagnostics_bundle,test_snapshot_of_a_non_dict_is_none,0.001,passed
tests.test_diagnostics_bundle,test_event_fields_match_frontend_schema,0.003,passed
tests.test_diagnostics_bundle,test_no_secret_string_appears_anywhere_in_the_bundle,0.117,passed
tests.test_diagnostics_bundle,test_readme_says_what_is_and_is_not_included,0.110,passed
tests.test_diagnostics_bundle,test_readme_does_not_promise_files_that_are_not_there,0.110,passed
tests.test_diagnostics_bundle,test_recent_project_inventory_is_reduced_to_a_count,0.114,passed
tests.test_discover,test_main_dialect_with_fstring_resolved_against_disk,0.003,passed
tests.test_discover,test_render_dialect_and_ext_stripped,0.002,passed
tests.test_discover,test_inline_main_dialect,0.002,passed
tests.test_discover,test_unresolved_fstring_reported_not_guessed,0.003,passed
tests.test_discover,test_unrelated_ternary_string_is_not_a_stem,0.002,passed
tests.test_discover,test_ternary_directly_in_savefig_registers_both_branches,0.002,passed
tests.test_discover,test_paper_style_and_helpers_skipped,0.002,passed
tests.test_discover,test_conflict_excluded_from_draft_and_reported,0.002,passed
tests.test_discover,test_draft_loads_into_registry,0.002,passed
tests.test_discover,test_merge_existing_registry_wins,0.002,passed
tests.test_discover,test_merge_appends_new_stems_to_existing_script,0.002,passed
tests.test_discover,test_wrapper_function_and_constant_loop_are_resolved,0.002,passed
tests.test_discover,test_runtime_only_names_reported_not_guessed,0.002,passed
tests.test_discover,test_path_algebra_with_suffix_and_join,0.002,passed
tests.test_discover,test_subdirectories_are_scanned,0.002,passed
tests.test_discover,test_custom_entry_name_accepted,0.002,passed
tests.test_discover,test_non_plotting_module_stays_quiet,0.002,passed
tests.test_discover,test_registry_write_is_atomic,0.003,passed
tests.test_discover,test_concurrent_registry_writes_do_not_share_a_temp_file,0.003,passed
tests.test_distribution_metrics,test_asset_classification[Tavotto-0.8.0-macOS.dmg-installer-macos],0.002,passed
tests.test_distribution_metrics,test_asset_classification[Tavotto-0.8.0-Windows-Setup.exe-installer-windows],0.001,passed
tests.test_distribution_metrics,test_asset_classification[Tavotto.app.tar.gz-updater-macos],0.001,passed
tests.test_distribution_metrics,test_asset_classification[Tavotto.app.tar.gz.sig-checksum-macos],0.001,passed
tests.test_distribution_metrics,test_asset_classification[Tavotto_0.8.0_x64-setup.nsis.zip-updater-windows],0.001,passed
tests.test_distribution_metrics,test_asset_classification[Tavotto_0.8.0_x64-setup.nsis.zip.sig-checksum-windows],0.001,passed
tests.test_distribution_metrics,test_asset_classification[latest.json-update_check-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[tavotto-0.8.0-py3-none-any.whl-wheel-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[tavotto-0.8.0.tar.gz-sdist-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[codex-plugin.json-plugin_manifest-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[codex-plugin.json.sha256-checksum-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[codex-plugin-0.8.0.zip-plugin-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[codex-plugin-0.12.0.tar.gz-other-other],0.001,passed
tests.test_distribution_metrics,test_asset_classification[SHA256SUMS.txt-checksum-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[artifact-manifest.json-checksum-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[artifact-manifest-python.json-checksum-any],0.001,passed
tests.test_distribution_metrics,test_asset_classification[some-unlabelled-artifact.bin-other-other],0.001,passed
tests.test_distribution_metrics,test_updater_payloads_are_never_counted_as_installers,0.002,passed
tests.test_distribution_metrics,test_plugin_manifest_polls_are_not_plugin_downloads,0.001,passed
tests.test_distribution_metrics,test_automated_traffic_never_lands_in_human_downloads,0.001,passed
tests.test_distribution_metrics,test_dashboard_sections_cover_exactly_the_collector_partition,0.002,passed
tests.test_distribution_metrics,test_every_classifier_role_is_reachable_from_some_dashboard_section,0.001,passed
tests.test_distribution_metrics,test_role_filtered_metrics_carry_the_role_resolution_rule,0.001,passed
tests.test_distribution_metrics,test_automated_roles_are_never_labelled_as_downloads,0.001,passed
tests.test_distribution_metrics,test_sdist_and_macos_updater_share_a_suffix_but_not_a_role,0.001,passed
tests.test_distribution_metrics,test_unknown_assets_fall_back_to_other_not_installer,0.001,passed
tests.test_distribution_metrics,test_download_counts_are_sent_as_cumulative_snapshots,0.001,passed
tests.test_distribution_metrics,test_asset_id_is_the_identity_not_the_filename,0.001,passed
tests.test_distribution_metrics,test_snapshot_keys_are_deterministic_per_asset_and_day,0.002,passed
tests.test_distribution_metrics,test_repo_snapshot_is_collected,0.002,passed
tests.test_distribution_metrics,test_only_without_mirrors_is_used,0.002,passed
tests.test_distribution_metrics,test_healing_window_bounds_and_deduplicates,0.001,passed
tests.test_distribution_metrics,test_reruns_produce_identical_pypi_snapshot_keys,0.001,passed
tests.test_distribution_metrics,test_pypi_failures_are_skipped_not_fatal[404-\u7edf\u8ba1\u6570\u636e],0.001,passed
tests.test_distribution_metrics,test_pypi_failures_are_skipped_not_fatal[429-\u9650\u6d41],0.001,passed
tests.test_distribution_metrics,test_pypi_failures_are_skipped_not_fatal[500-HTTP 500],0.001,passed
tests.test_distribution_metrics,test_pypi_failures_are_skipped_not_fatal[None-\u53d6\u4e0d\u5230],0.001,passed
tests.test_distribution_metrics,test_404_is_not_described_as_unpublished,0.001,passed
tests.test_distribution_metrics,test_missing_pypi_package_still_collects_github,0.015,passed
tests.test_distribution_metrics,test_github_failures_are_still_loud,0.001,passed
tests.test_distribution_metrics,test_every_collected_event_passes_the_proxy_schema,0.001,passed
tests.test_distribution_metrics,test_dry_run_transmits_nothing,0.001,passed
tests.test_distribution_metrics,test_missing_token_fails_loudly_instead_of_silently_skipping,0.001,passed
tests.test_distribution_metrics,test_upstream_failure_is_a_nonzero_exit,0.001,passed
tests.test_distribution_metrics,test_summary_keeps_installers_and_updaters_apart,0.001,passed
tests.test_distribution_metrics,test_the_four_hundred_that_burned_six_days_now_names_itself,0.001,passed
tests.test_distribution_metrics,test_unauthorized_is_not_folded_into_rejected,0.001,passed
tests.test_distribution_metrics,test_server_error_is_not_our_payload,0.001,passed
tests.test_distribution_metrics,test_network_failure_is_unknown_not_rejected,0.001,passed
tests.test_distribution_metrics,test_two_hundred_with_the_wrong_shape_is_unknown_not_success[<html>Sign in to the network</html>],0.001,passed
tests.test_distribution_metrics,"test_two_hundred_with_the_wrong_shape_is_unknown_not_success[{""ok"": true}]",0.001,passed
tests.test_distribution_metrics,"test_two_hundred_with_the_wrong_shape_is_unknown_not_success[{""ok"": true, ""accepted"": 1}]",0.001,passed
tests.test_distribution_metrics,"test_two_hundred_with_the_wrong_shape_is_unknown_not_success[{""ok"": false, ""accepted"": 3}]",0.001,passed
tests.test_distribution_metrics,test_the_right_shape_is_accepted,0.001,passed
tests.test_distribution_metrics,test_every_tier_has_its_own_exit_code,0.001,passed
tests.test_distribution_metrics,test_the_token_never_reaches_the_log[400],0.001,passed
tests.test_distribution_metrics,test_the_token_never_reaches_the_log[401],0.001,passed
tests.test_distribution_metrics,test_the_token_never_reaches_the_log[500],0.001,passed
tests.test_distribution_metrics,test_control_characters_cannot_forge_a_log_line,0.001,passed
tests.test_distribution_metrics,test_missing_token_on_the_canonical_repo_is_a_real_failure,0.001,passed
tests.test_distribution_metrics,test_missing_token_on_a_fork_is_expected_not_a_failure,0.001,passed
tests.test_distribution_metrics,test_an_unrecognised_repo_is_not_downgraded_to_expected[],0.001,passed
tests.test_distribution_metrics,test_an_unrecognised_repo_is_not_downgraded_to_expected[   ],0.001,passed
tests.test_distribution_metrics,test_an_unrecognised_repo_is_not_downgraded_to_expected[Tavotto],0.001,passed
tests.test_distribution_metrics,test_an_unrecognised_repo_is_not_downgraded_to_expected[not-a-repo],0.001,passed
tests.test_distribution_metrics,test_token_situation_is_a_closed_enumeration,0.001,passed
tests.test_distribution_metrics,test_rate_limiting_is_not_a_permanent_rejection,0.001,passed
tests.test_distribution_metrics,test_rate_limiting_without_a_retry_after_still_says_so,0.001,passed
tests.test_distribution_metrics,test_the_token_check_runs_before_the_scrubber_not_after,0.001,passed
tests.test_distribution_metrics,test_a_token_split_by_control_characters_is_still_caught,0.001,passed
tests.test_docs_references,test_the_corpus_is_actually_there,0.002,passed
tests.test_docs_references,test_adr_numbers_are_unique,0.001,passed
tests.test_docs_references,test_every_markdown_file_here_is_either_an_adr_or_a_known_exception,0.001,passed
tests.test_docs_references,test_there_are_links_to_check,0.034,passed
tests.test_docs_references,test_every_relative_doc_link_resolves,0.014,passed
tests.test_document_persistence,test_write_json_replaces_atomically_and_leaves_no_tmp,0.003,passed
tests.test_document_persistence,test_write_json_fsyncs_the_file_before_replacing,0.003,passed
tests.test_document_persistence,test_write_json_rejects_non_finite_before_touching_disk,0.003,passed
tests.test_document_persistence,test_replace_failure_keeps_the_old_file_and_cleans_up,0.003,passed
tests.test_document_persistence,test_content_revision_tracks_content_not_mtime,0.003,passed
tests.test_document_persistence,test_validate_rejects_future_schema_with_its_own_code,0.001,passed
tests.test_document_persistence,test_validate_rejects_non_documents[raw0],0.001,passed
tests.test_document_persistence,test_validate_rejects_non_documents[raw1],0.001,passed
tests.test_document_persistence,test_validate_rejects_non_documents[raw2],0.001,passed
tests.test_document_persistence,test_validate_rejects_non_documents[raw3],0.001,passed
tests.test_document_persistence,test_reserved_stems_are_derived_from_the_real_filenames,0.001,passed
tests.test_document_persistence,test_autosave_put_rejects_non_finite_and_keeps_disk,0.003,passed
tests.test_document_persistence,test_autosave_exposes_revision_on_write_and_read,0.004,passed
tests.test_document_persistence,test_autosave_put_reports_future_schema,0.002,passed
tests.test_document_persistence,test_layout_save_is_atomic,0.003,passed
tests.test_document_persistence,test_layout_save_rejects_non_finite,0.002,passed
tests.test_document_persistence,test_layout_save_round_trips_a_project_document,0.003,passed
tests.test_document_persistence,test_layout_save_rejects_things_that_are_not_documents[raw0],0.002,passed
tests.test_document_persistence,test_layout_save_rejects_things_that_are_not_documents[raw1],0.003,passed
tests.test_document_persistence,test_layout_save_rejects_things_that_are_not_documents[raw2],0.003,passed
tests.test_document_persistence,test_layout_save_rejects_things_that_are_not_documents[raw3],0.002,passed
tests.test_document_persistence,test_layout_save_reports_future_schema_and_keeps_the_old_file,0.003,passed
tests.test_document_persistence,test_legacy_styles_file_is_not_listed_as_a_document,0.003,passed
tests.test_document_persistence,test_reserved_name_is_not_reachable_through_the_document_api,0.003,passed
tests.test_document_persistence,test_revision_baseline_blocks_a_write_over_someone_elses_content,0.003,passed
tests.test_document_persistence,test_matching_revision_passes_and_advances,0.003,passed
tests.test_document_persistence,test_absent_sentinel_blocks_the_second_tab_creating_the_same_document,0.003,passed
tests.test_document_persistence,test_absent_sentinel_passes_when_the_slot_really_is_empty,0.003,passed
tests.test_document_persistence,test_a_hash_baseline_still_recreates_a_file_deleted_outside,0.003,passed
tests.test_document_persistence,test_base_revision_wins_over_base_when_both_are_sent,0.003,passed
tests.test_document_persistence,test_stale_write_still_guards_clients_that_send_no_revision,0.003,passed
tests.test_document_persistence,test_document_summary_reports_two_time_dimensions_and_none_when_unreadable,0.003,passed
tests.test_document_persistence,test_version_records_canvas_identity_and_omits_it_when_absent,0.003,passed
tests.test_document_persistence,test_auto_checkpoint_dedup_is_per_canvas,0.003,passed
tests.test_document_persistence,test_directory_fsync_failure_is_not_swallowed,0.002,passed
tests.test_document_persistence,test_directory_fsync_unsupported_is_still_ignored,0.002,passed
tests.test_document_persistence,test_a_directory_that_cannot_be_opened_is_not_a_failure,0.002,passed
tests.test_document_persistence,test_autosave_get_does_not_hand_out_an_open_file_handle,0.003,passed
tests.test_document_persistence,test_the_revision_header_describes_the_bytes_it_just_served,0.003,passed
tests.test_document_persistence,test_two_concurrent_creates_cannot_both_win,10.017,passed
tests.test_document_persistence,test_the_returned_revision_is_read_while_we_still_hold_the_lock,0.007,passed
tests.test_document_persistence,test_frontend_and_backend_agree_on_the_current_schema,0.002,passed
tests.test_document_persistence,test_save_as_exposes_the_revision_of_the_bytes_it_served,0.003,passed
tests.test_document_persistence,test_save_as_without_a_baseline_still_writes,0.003,passed
tests.test_document_persistence,test_save_as_absent_sentinel_blocks_overwriting_a_file_i_never_read,0.003,passed
tests.test_document_persistence,test_save_as_with_the_current_revision_passes_and_advances,0.003,passed
tests.test_document_persistence,test_save_as_reuses_the_one_conflict_predicate,0.002,passed
tests.test_document_persistence,test_two_concurrent_save_as_cannot_both_win,10.014,passed
tests.test_document_persistence,test_loads_document_rejects_every_non_finite_literal[NaN],0.003,passed
tests.test_document_persistence,test_loads_document_rejects_every_non_finite_literal[Infinity],0.003,passed
tests.test_document_persistence,test_loads_document_rejects_every_non_finite_literal[-Infinity],0.001,passed
tests.test_document_persistence,test_loads_document_still_reads_ordinary_documents,0.001,passed
tests.test_document_persistence,test_layout_get_refuses_to_hand_out_a_document_the_browser_cannot_parse,0.003,passed
tests.test_document_persistence,test_autosave_get_refuses_to_hand_out_a_poisoned_slot,0.003,passed
tests.test_document_persistence,test_a_poisoned_timeline_is_not_silently_reported_as_no_versions,0.003,passed
tests.test_document_persistence,test_package_open_rejects_a_layout_the_browser_cannot_parse,0.004,passed
tests.test_document_persistence,test_the_two_deliberately_permissive_readers_stay_permissive,0.003,passed
tests.test_document_persistence,test_autosave_slots_are_capped_by_count_oldest_first,0.005,passed
tests.test_document_persistence,test_autosave_slots_are_capped_by_bytes,0.005,passed
tests.test_document_persistence,test_the_slot_just_written_is_never_pruned,0.003,passed
tests.test_document_persistence,test_pruning_skips_a_slot_rewritten_since_the_scan,0.003,passed
tests.test_document_persistence,test_the_byte_cap_never_cuts_autosave_below_the_slot_floor,0.005,passed
tests.test_document_persistence,test_no_response_ever_carries_a_bare_infinity,0.007,passed
tests.test_engine_cache_prune,test_prune_evicts_oldest_within_byte_budget,0.004,passed
tests.test_engine_cache_prune,test_prune_evicts_oldest_within_count_budget,0.003,passed
tests.test_engine_cache_prune,test_prune_spares_dirs_held_by_pool_workers,0.003,passed
tests.test_engine_cache_prune,test_prune_skips_undeletable_dir_and_continues,0.003,passed
tests.test_engine_cache_prune,test_prune_returns_zero_when_cache_dir_missing,0.002,passed
tests.test_engine_cache_prune,test_request_touches_cache_dir_but_throttles,0.003,passed
tests.test_engine_cache_prune,test_touch_makes_active_dir_newest,0.003,passed
tests.test_engine_cache_prune,test_touch_survives_unwritable_dir,0.002,passed
tests.test_engine_variants,test_render_can_return_the_svg_inline,0.005,passed
tests.test_engine_variants,test_inline_svg_pairs_with_the_manifest_of_the_same_call,0.006,passed
tests.test_engine_variants,test_render_passes_the_preview_verdict_through,0.004,passed
tests.test_engine_variants,test_old_worker_without_preview_keeps_the_old_response_shape,0.004,passed
tests.test_engine_variants,test_preview_png_is_rendered_from_the_given_patches,0.004,passed
tests.test_engine_variants,test_preview_png_tags_are_per_variant_and_filename_safe,0.005,passed
tests.test_engine_variants,test_preview_png_rejects_a_bogus_patch_list,0.004,passed
tests.test_engine_variants,test_preview_png_reports_worker_errors_as_such,0.004,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-text-then-axes],2.581,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-labels-and-title],2.384,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-legend-reorder],2.330,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-mixed-12-patches],3.107,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-range-scale-ticks],3.779,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-fixed-ticks-text],3.587,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-nonlinear-scales],2.429,passed
tests.test_equivalence_matrix,test_three_ways_agree[s1-legend-item-text],2.415,passed
tests.test_equivalence_matrix,test_three_ways_agree[s2-colorbar-range],2.347,passed
tests.test_equivalence_matrix,test_three_ways_agree[s2-colorbar-orientation],2.416,passed
tests.test_equivalence_matrix,test_three_ways_agree[s2-scatter-marker],2.248,passed
tests.test_equivalence_matrix,test_three_ways_agree[s3-annotation-move],2.378,passed
tests.test_equivalence_matrix,test_three_ways_agree[s3-arrow-endpoints],3.350,passed
tests.test_equivalence_matrix,test_three_ways_agree[s4-view3d-visible],2.189,passed
tests.test_equivalence_matrix,test_three_ways_agree[s5-mathtext-labels],2.149,passed
tests.test_equivalence_matrix,test_three_ways_agree[s7-collection-family],2.227,passed
tests.test_equivalence_matrix,test_three_ways_agree[s7-patch-and-stem],2.317,passed
tests.test_equivalence_matrix,test_three_ways_agree[s8-alias-legend],2.521,passed
tests.test_equivalence_matrix,test_three_ways_agree[s8-alias-bars],2.410,passed
tests.test_equivalence_matrix,test_three_ways_agree[s8-alias-mixed-reversed],2.599,passed
tests.test_equivalence_matrix,test_annotation_arrow_never_exposes_endpoints,1.074,passed
tests.test_equivalence_matrix,test_cjk_scenario_three_ways_agree,2.157,passed
tests.test_equivalence_matrix,test_write_back_then_reopen_matches_the_hot_session[s1-mixed-12-patches],5.615,passed
tests.test_equivalence_matrix,test_write_back_then_reopen_matches_the_hot_session[s1-range-scale-ticks],6.528,passed
tests.test_equivalence_matrix,test_write_back_then_reopen_matches_the_hot_session[s1-fixed-ticks-text],6.086,passed
tests.test_equivalence_matrix,test_write_back_then_reopen_matches_the_hot_session[s1-legend-item-text],4.888,passed
tests.test_equivalence_matrix,test_write_back_then_reopen_matches_the_hot_session[s2-colorbar-orientation],4.708,passed
tests.test_equivalence_matrix,test_write_back_then_reopen_matches_the_hot_session[s7-collection-family],4.336,passed
tests.test_equivalence_matrix,test_write_back_then_reopen_matches_the_hot_session[s8-alias-mixed-reversed],5.047,passed
tests.test_equivalence_matrix,test_three_ways_agree_on_workerd[s1-mixed-12-patches],0.000,skipped
tests.test_equivalence_matrix,test_three_ways_agree_on_workerd[s2-colorbar-range],0.000,skipped
tests.test_equivalence_matrix,test_workerd_inline_svg_is_byte_identical_to_the_file_it_just_wrote,0.000,skipped
tests.test_equivalence_matrix,test_workerd_render_without_inline_svg_has_no_svg_key,0.000,skipped
tests.test_equivalence_matrix,test_workerd_preview_png_is_state_neutral_across_variants,0.000,skipped
tests.test_equivalence_matrix,test_workerd_write_back_of_one_variant_still_verifies,0.000,skipped
tests.test_error_codes,test_backend_emits_the_code[ai_agent_disabled],0.007,passed
tests.test_error_codes,test_backend_emits_the_code[ai_agent_executable_invalid],0.004,passed
tests.test_error_codes,test_backend_emits_the_code[ai_agent_install_unsupported],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[ai_agent_needs_auth],0.004,passed
tests.test_error_codes,test_backend_emits_the_code[ai_agent_not_installed],0.004,passed
tests.test_error_codes,test_backend_emits_the_code[ai_agent_not_usable],0.004,passed
tests.test_error_codes,test_backend_emits_the_code[ai_agent_probe_timeout],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[ai_agent_unknown],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[ai_revert_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[ai_start_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[annotations_need_pdf],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_background],0.004,passed
tests.test_error_codes,test_backend_emits_the_code[bad_filename],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_formats],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_geometry],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_objects],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_overrides],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_overwrite],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_policy],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_ppi],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_request],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_scope],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[bad_validation],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[desktop_updater_disabled],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[dir_fsync_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[dir_missing],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[endpoint_invalid],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[endpoint_save_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[eps_needs_script],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[eps_not_for_canvas],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[export_dir_unwritable],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[export_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[export_render_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[external_change],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[file_locked],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[format_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[internal_error],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[interpreter_no_matplotlib],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[interpreter_not_found],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[invalid_consent],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[invalid_document],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[invalid_entry],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[invalid_patches],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[invalid_path],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[invalid_preview_dpi],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[invalid_width],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[missing_figure],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[missing_original],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[missing_path],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[mkdir_failed],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[name_exhausted],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[name_missing],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[no_format],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[no_output],0.003,passed
tests.test_error_codes,test_backend_emits_the_code[no_project],0.003,passed
