classname,name,time_seconds,outcome
tests.test_projects,test_watcher_replacement_stops_old,0.004,passed
tests.test_projects,test_ai_interrupt_all_marks_running_sessions,0.003,passed
tests.test_projects,test_switch_between_two_projects,0.008,passed
tests.test_projects,test_browse_lists_dirs_only,0.004,passed
tests.test_projects,test_browse_missing_dir,0.003,passed
tests.test_projects,test_write_back_forbidden_when_read_only,0.005,passed
tests.test_projects,test_settings_export_dir_used_by_export,0.006,passed
tests.test_projects,test_diagnostics_reports_checks,0.112,passed
tests.test_projects,test_diagnostics_without_project,0.108,passed
tests.test_projects,test_hidden_dirs_and_files_are_not_assets,0.008,passed
tests.test_projects,test_resolve_port_uses_preferred_when_free,0.002,passed
tests.test_projects,test_resolve_port_returns_none_when_tavotto_already_running,0.002,passed
tests.test_projects,test_resolve_port_steps_aside_for_other_programs,0.002,passed
tests.test_projects,test_resolve_port_gives_up_gracefully,0.002,passed
tests.test_projects,test_two_projects_open_at_once_and_pj_routes_requests,0.009,passed
tests.test_projects,test_unknown_pj_is_409_not_silently_another_project,0.005,passed
tests.test_projects,test_reopening_same_project_reuses_context,0.005,passed
tests.test_projects,test_close_project_leaves_others_alone,0.006,passed
tests.test_projects,test_render_events_carry_pj,0.006,passed
tests.test_projects,test_render_response_carries_timings,0.005,passed
tests.test_projects,test_render_rejects_a_bogus_preview_dpi,0.005,passed
tests.test_projects,test_render_failed_event_carries_pj,0.005,passed
tests.test_projects,test_browse_exposes_roots_and_shortcuts,0.003,passed
tests.test_projects,test_browse_missing_path_reports_nearest_existing,0.003,passed
tests.test_projects,test_registry_lists_unregistered_candidates,0.006,passed
tests.test_projects,test_registry_manual_write_resolves_conflict,0.005,passed
tests.test_projects,test_registry_probe_rejects_paths_outside_project,0.005,passed
tests.test_projects,test_case_probe_agrees_with_the_actual_filesystem,0.003,passed
tests.test_projects,test_project_identity_follows_the_volume_not_the_os_name,0.003,passed
tests.test_projects,test_case_probe_walks_up_past_uncaseable_components,0.003,passed
tests.test_projects,test_case_probe_answers_the_same_for_paths_that_do_not_exist_yet,0.003,passed
tests.test_registry,test_load_from_file_and_lookup,0.003,passed
tests.test_registry,test_missing_file_raises_filenotfound,0.003,passed
tests.test_registry,test_duplicate_stem_raises_with_both_scripts,0.002,passed
tests.test_registry,test_custom_entry_name_accepted,0.002,passed
tests.test_registry,test_invalid_entry_and_cost_rejected,0.002,passed
tests.test_registry,test_invalid_json_raises_runtime,0.003,passed
tests.test_registry,test_defaults_entry_main_cost_medium,0.002,passed
tests.test_release_workflow_contract,test_the_skip_premise_still_holds,0.002,passed
tests.test_release_workflow_contract,test_the_parser_itself_still_sees_what_it_should,0.007,passed
tests.test_release_workflow_contract,test_no_workflow_polls_for_a_github_release,0.012,passed
tests.test_release_workflow_contract,test_no_sleep_polling_loops_anywhere_in_the_release_chain,0.007,passed
tests.test_release_workflow_contract,test_the_tag_has_exactly_one_entry_point,0.009,passed
tests.test_release_workflow_contract,test_desktop_is_reachable_only_through_release,0.005,passed
tests.test_release_workflow_contract,test_desktop_never_writes_to_a_release_itself,0.003,passed
tests.test_release_workflow_contract,test_release_supports_a_publish_false_dry_run,0.004,passed
tests.test_release_workflow_contract,test_every_publishing_job_is_gated_on_publish,0.004,passed
tests.test_release_workflow_contract,test_the_dry_run_still_exercises_every_verification_step,0.004,passed
tests.test_release_workflow_contract,test_release_only_uses_the_sha_that_trust_resolved,0.004,passed
tests.test_release_workflow_contract,test_single_value_action_inputs_come_from_the_manifest,0.012,passed
tests.test_release_workflow_contract,test_an_action_output_directory_exists_before_the_action_writes_to_it,0.012,passed
tests.test_release_workflow_contract,test_every_build_leg_emits_a_manifest,0.006,passed
tests.test_release_workflow_contract,test_the_merged_manifest_is_verified_against_the_trusted_sha,0.004,passed
tests.test_release_workflow_contract,test_the_release_attaches_everything_in_one_go,0.004,passed
tests.test_release_workflow_contract,test_the_release_carries_the_project_licence,0.004,passed
tests.test_release_workflow_contract,test_the_published_artifacts_are_re_verified_before_attaching,0.004,passed
tests.test_release_workflow_contract,test_a_repo_variable_cannot_weaken_the_release_gate,0.002,passed
tests.test_release_workflow_contract,test_every_caller_gates_the_sha_through_a_trust_job,0.005,passed
tests.test_release_workflow_contract,test_the_release_gate_cannot_be_evicted_by_a_routine_lab_run,0.002,passed
tests.test_release_workflow_contract,test_qualification_is_defined_exactly_once,0.007,passed
tests.test_release_workflow_contract,test_the_reusable_workflow_needs_no_write_permission,0.002,passed
tests.test_release_workflow_contract,test_release_mode_verifies_the_exact_artifact,0.004,passed
tests.test_release_workflow_contract,test_release_mode_never_overwrites_the_performance_baseline,0.003,passed
tests.test_release_workflow_contract,test_always_steps_never_depend_on_a_step_that_may_not_have_run,0.011,passed
tests.test_release_workflow_contract,test_a_manually_created_tag_is_pinned_to_the_trusted_sha,0.004,passed
tests.test_release_workflow_contract,test_the_dry_run_still_exercises_signing_and_the_updater_manifest,0.007,passed
tests.test_release_workflow_contract,test_a_missing_updater_manifest_can_never_pass_silently,0.004,passed
tests.test_release_workflow_contract,test_compatbench_runs_on_the_lock_pinned_interpreter,0.002,passed
tests.test_release_workflow_contract,test_pypi_gets_exactly_the_two_files_the_manifest_names,0.004,passed
tests.test_release_workflow_contract,test_the_pypi_job_can_actually_run_the_manifest_script,0.004,passed
tests.test_release_workflow_contract,test_an_existing_tag_pointing_elsewhere_is_refused,0.004,passed
tests.test_release_workflow_contract,test_pending_release_notes_cannot_slip_past_a_tag,0.004,passed
tests.test_release_workflow_contract,test_the_pending_notes_gate_reds_on_an_unmerged_entry,0.027,passed
tests.test_release_workflow_contract,test_the_pending_notes_gate_greens_once_the_entries_are_moved_out,0.026,passed
tests.test_release_workflow_contract,test_the_pending_notes_gate_reds_when_the_staging_file_is_gone,0.025,passed
tests.test_release_workflow_contract,test_the_pending_notes_gate_reds_when_the_staging_file_is_unreadable,0.025,passed
tests.test_release_workflow_contract,test_the_gate_message_survives_a_non_utf8_default_encoding,0.027,passed
tests.test_release_workflow_contract,test_the_plugin_publisher_has_push_credentials_before_it_pushes,0.005,passed
tests.test_release_workflow_contract,test_a_job_that_configures_global_credentials_keeps_no_local_copy,0.004,passed
tests.test_runtime_asset.TestIdentityAndResolve,test_is_runtime_id_checks_the_prefix_only,0.002,passed
tests.test_runtime_asset.TestIdentityAndResolve,test_resolve_regenerates_ids_from_the_registry,0.002,passed
tests.test_runtime_asset.TestIdentityAndResolve,test_resolve_never_parses_the_id,0.002,passed
tests.test_runtime_asset.TestIdentityAndResolve,test_asset_id_is_project_relative_and_machine_stable,0.003,passed
tests.test_runtime_asset.TestCache,test_materialize_marks_generated_by_tavotto,0.004,passed
tests.test_runtime_asset.TestCache,test_metadata_is_written_last,0.005,passed
tests.test_runtime_asset.TestCache,test_broken_metadata_is_treated_as_absent,0.004,passed
tests.test_runtime_asset.TestCache,test_cache_can_be_deleted_and_pruned,0.006,passed
tests.test_runtime_asset.TestStaleStatus,test_fresh_when_nothing_changed,0.004,passed
tests.test_runtime_asset.TestStaleStatus,test_possibly_stale_after_script_edit,0.004,passed
tests.test_runtime_asset.TestStaleStatus,test_possibly_stale_after_entry_change,0.004,passed
tests.test_runtime_asset.TestStaleStatus,test_missing_source_when_the_script_is_gone,0.004,passed
tests.test_runtime_asset.TestStaleStatus,test_missing_environment,0.004,passed
tests.test_runtime_asset.TestStaleStatus,test_needs_rerun_without_cache,0.004,passed
tests.test_runtime_asset.TestStaleStatus,test_unregistered_with_matching_source_block_needs_rerun,0.003,passed
tests.test_runtime_asset.TestStaleStatus,test_source_block_mismatch_fails_closed,0.003,passed
tests.test_runtime_asset.TestWritebackContract,test_v1_rejects_both_writeback_kinds,0.002,passed
tests.test_runtime_asset.TestWritebackContract,test_app_layer_literals_match_the_engine_authority,0.003,passed
tests.test_runtime_asset.TestWritebackContract,test_runtime_error_codes_have_text_in_both_languages,0.002,passed
tests.test_runtime_asset.TestWritebackContract,test_descriptor_capabilities_are_derived_not_declared,0.002,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_probe_materializes_and_the_full_chain_holds,0.414,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_multi_figure_assets_are_distinct,0.440,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_status_and_preview_never_execute_the_script,0.007,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_lazy_render_rebuilds_the_cache,0.859,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_override_replay_survives_reopen,0.885,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_project_move_keeps_the_identity,0.860,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_export_uses_the_live_worker_not_the_cache,0.487,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_artifact_writeback_is_hard_rejected,0.409,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_unknown_asset_sources_fail_closed,0.006,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_package_carries_the_script_not_the_cache,0.407,passed
tests.test_runtime_asset.TestRuntimeProductApi,test_status_says_which_profile_produced_this_figure,0.408,passed
tests.test_scientific_text_matrix,test_every_text_site_is_in_the_manifest_and_draws_every_character,0.525,passed
tests.test_scientific_text_matrix,test_original_pdf_text_layer_reads_back_the_same_characters,0.003,passed
tests.test_scientific_text_matrix,test_original_png_is_really_rendered,0.153,passed
tests.test_scientific_text_matrix,test_canvas_families_all_draw_the_matrix[serif],0.002,passed
tests.test_scientific_text_matrix,test_canvas_families_all_draw_the_matrix[sans-serif],0.002,passed
tests.test_scientific_text_matrix,test_canvas_families_all_draw_the_matrix[monospace],0.002,passed
tests.test_scientific_text_matrix,test_canvas_pdf_and_png_carry_the_matrix,0.774,passed
tests.test_script_probe.TestScriptInventory,test_a_plain_py_without_savefig_is_listed,0.004,passed
tests.test_script_probe.TestScriptInventory,test_reason_codes_cover_every_category,0.005,passed
tests.test_script_probe.TestScriptInventory,test_registered_wins_over_other_reasons,0.004,passed
tests.test_script_probe.TestScriptInventory,test_pruned_directories_are_not_listed,0.004,passed
tests.test_script_probe.TestScriptInventory,test_subdirectory_scripts_use_posix_relative_paths,0.004,passed
tests.test_script_probe.TestScriptInventory,test_inventory_does_not_widen_the_static_draft,0.004,passed
tests.test_script_probe.TestScriptInventory,test_entry_candidates_only_include_callable_entries,0.004,passed
tests.test_script_probe.TestRegistryApi,test_linking_one_stem_keeps_the_scripts_other_stems,0.006,passed
tests.test_script_probe.TestRegistryApi,test_the_full_set_write_still_replaces,0.005,passed
tests.test_script_probe.TestRegistryApi,test_append_takes_the_stem_away_from_whoever_had_it,0.006,passed
tests.test_script_probe.TestRegistryApi,test_all_scripts_reaches_the_product_api,0.006,passed
tests.test_script_probe.TestRegistryApi,test_symlink_escape_is_rejected,0.005,passed
tests.test_script_probe.TestRegistryApi,test_directory_and_non_py_are_rejected,0.005,passed
tests.test_script_probe.TestRegistryApi,test_dotdot_and_absolute_paths_outside_are_rejected,0.005,passed
tests.test_script_probe.TestProductApiProbe,test_show_only_script_probes_via_the_product_api,0.408,passed
tests.test_script_probe.TestEntrySelection,test_toplevel_script_runs_main_module_first,0.406,passed
tests.test_script_probe.TestEntrySelection,test_guarded_main_module,0.371,passed
tests.test_script_probe.TestEntrySelection,test_main_entry,0.374,passed
tests.test_script_probe.TestEntrySelection,test_render_entry,0.370,passed
tests.test_script_probe.TestEntrySelection,test_custom_zero_arg_entry,0.374,passed
tests.test_script_probe.TestEntrySelection,test_a_failing_entry_does_not_poison_the_next,0.578,passed
tests.test_script_probe.TestEntrySelection,test_first_error_is_kept_when_all_entries_fail,0.608,passed
tests.test_script_probe.TestEntrySelection,test_ran_but_no_figure_tries_the_next_entry,0.566,passed
tests.test_script_probe.TestEntrySelection,test_invalid_explicit_entries_are_rejected,0.004,passed
tests.test_script_probe.TestErrorModel,test_script_no_figure_is_a_stable_code,0.196,passed
tests.test_script_probe.TestErrorModel,test_missing_dependency_names_the_module,0.775,passed
tests.test_script_probe.TestErrorModel,test_timeout_maps_to_execution_timeout,8.018,passed
tests.test_script_probe.TestErrorModel,test_engine_level_not_found,0.012,passed
tests.test_script_probe.TestErrorModel,test_probe_error_codes_have_text_in_both_languages,0.011,passed
tests.test_script_probe.TestCaptureResults,test_multi_figure_returns_every_descriptor_in_order,1.118,passed
tests.test_script_probe.TestCaptureResults,test_savefig_and_live_pyplot_figure_deduplicate,0.640,passed
tests.test_script_probe.TestCaptureResults,test_dropped_figures_are_reported_not_silent,0.503,passed
tests.test_script_probe.TestCaptureResults,test_stdout_noise_does_not_break_the_protocol,0.378,passed
tests.test_script_probe.TestCaptureResults,test_unicode_and_space_paths,0.404,passed
tests.test_script_probe.TestCaptureResults,test_subdirectory_script_imports_its_local_helper,0.376,passed
tests.test_script_probe.TestCaptureResults,test_probe_returns_the_full_descriptor,0.404,passed
tests.test_script_probe.TestCaptureResults,test_a_successful_probe_executes_exactly_once,0.372,passed
tests.test_script_probe.TestCaptureResults,test_failed_entries_may_rerun_but_success_only_once,0.567,passed
tests.test_script_probe.TestRegistryEffects,test_failure_does_not_create_or_touch_the_registry,0.799,passed
tests.test_script_probe.TestRegistryEffects,test_stem_conflict_with_a_live_script_is_not_silently_stolen,0.416,passed
tests.test_script_probe.TestRegistryEffects,test_a_dead_owners_stems_are_reassigned,0.408,passed
tests.test_support_matrix,test_project_env_mirrors_the_matrix,0.003,passed
tests.test_support_matrix,test_python_range_matches_pyproject,0.002,passed
tests.test_support_matrix,test_backend_fast_runs_both_ends_of_the_tested_range,0.003,passed
tests.test_support_matrix,test_tested_pythons_match_classifiers,0.002,passed
tests.test_support_matrix,test_macos_intel_stays_honest_with_runtime_lock,0.002,passed
tests.test_support_matrix,test_supported_targets_are_exactly_the_shipping_desktops,0.002,passed
tests.test_support_matrix,test_readme_references_the_matrix,0.002,passed
tests.test_support_matrix,test_readme_does_not_offer_windows_arm_silently,0.002,passed
tests.test_support_matrix,test_every_target_has_the_required_fields,0.002,passed
tests.test_support_matrix,test_every_target_carries_release_page_english,0.002,passed
tests.test_support_matrix,test_release_section_renders_every_target_with_derived_status,0.003,passed
tests.test_support_matrix,test_release_section_refuses_unknown_status_and_missing_english,0.002,passed
tests.test_support_matrix,test_release_workflow_appends_the_generated_section,0.002,passed
tests.test_support_matrix,test_readme_explains_smartscreen,0.002,passed
tests.test_telemetry,test_default_consent_is_unset_and_sends_nothing,0.002,passed
tests.test_telemetry,test_unset_never_generates_an_install_id,0.002,passed
tests.test_telemetry,test_disabled_sends_nothing,0.002,passed
tests.test_telemetry,test_enabled_queues_and_sends,0.003,passed
tests.test_telemetry,test_hard_env_switch_beats_saved_consent,0.002,passed
tests.test_telemetry,test_empty_or_zero_env_is_not_a_kill_switch[],0.002,passed
tests.test_telemetry,test_empty_or_zero_env_is_not_a_kill_switch[0],0.002,passed
tests.test_telemetry,test_empty_or_zero_env_is_not_a_kill_switch[false],0.002,passed
tests.test_telemetry,test_empty_or_zero_env_is_not_a_kill_switch[no],0.002,passed
tests.test_telemetry,test_disabling_takes_effect_immediately,0.003,passed
tests.test_telemetry,test_install_id_is_a_random_uuid4_and_persists,0.002,passed
tests.test_telemetry,test_install_id_is_not_derived_from_machine_information,0.003,passed
tests.test_telemetry,test_reenabling_does_not_mint_a_second_new_user,0.003,passed
tests.test_telemetry,test_distinct_id_is_the_install_id,0.002,passed
tests.test_telemetry,test_stale_consent_stops_sending_until_the_user_is_asked_again,0.002,passed
tests.test_telemetry,test_stale_consent_is_surfaced_to_the_ui,0.002,passed
tests.test_telemetry,test_reconsent_keeps_the_same_install_id,0.003,passed
tests.test_telemetry,test_hard_switch_still_wins_over_a_stale_consent,0.002,passed
tests.test_telemetry,test_a_fresh_consent_is_current,0.002,passed
tests.test_telemetry,test_declining_is_not_stale_consent,0.002,passed
tests.test_telemetry,test_unknown_event_is_dropped,0.002,passed
tests.test_telemetry,test_unknown_property_is_dropped,0.002,passed
tests.test_telemetry,test_bad_property_values_are_rejected[props0],0.002,passed
tests.test_telemetry,test_bad_property_values_are_rejected[props1],0.002,passed
tests.test_telemetry,test_bad_property_values_are_rejected[props2],0.002,passed
tests.test_telemetry,test_bad_property_values_are_rejected[props3],0.002,passed
tests.test_telemetry,test_bad_property_values_are_rejected[props4],0.002,passed
tests.test_telemetry,test_enum_properties_reject_free_text,0.002,passed
tests.test_telemetry,test_every_event_carries_the_controlled_auto_properties,0.002,passed
tests.test_telemetry,test_no_fingerprinting_surface_in_the_payload,0.002,passed
tests.test_telemetry,test_distribution_reuses_the_single_install_kind_authority,0.002,passed
tests.test_telemetry,test_queue_is_bounded_and_never_blocks,0.022,passed
tests.test_telemetry,test_transport_failure_never_propagates,0.007,passed
tests.test_telemetry,test_real_post_swallows_network_errors,0.002,passed
tests.test_telemetry,test_import_alone_sends_nothing,0.002,passed
tests.test_telemetry,test_app_started_fires_once_per_real_session,0.002,passed
tests.test_telemetry,test_consent_during_a_running_session_backfills_app_started,0.002,passed
tests.test_telemetry,test_unknown_app_mode_is_ignored,0.002,passed
tests.test_telemetry,test_install_id_is_never_logged,0.002,passed
tests.test_telemetry,test_diagnostics_report_redacts_the_install_id,0.109,passed
tests.test_telemetry,test_diagnostics_bundle_redacts_the_install_id,0.112,passed
tests.test_telemetry,test_payload_shape_has_no_free_form_containers,0.003,passed
tests.test_telemetry,test_endpoint_default_and_override,0.002,passed
tests.test_telemetry,test_no_posthog_key_or_direct_host_anywhere_in_the_client,0.025,passed
tests.test_telemetry_api,test_settings_never_leaks_the_install_id,0.003,passed
tests.test_telemetry_api,test_patch_settings_round_trip,0.003,passed
tests.test_telemetry_api,test_patch_settings_rejects_garbage,0.002,passed
tests.test_telemetry_api,test_settings_reports_hard_disable,0.002,passed
tests.test_telemetry_api,test_event_endpoint_accepts_allowlisted_event,0.003,passed
tests.test_telemetry_api,test_event_endpoint_rejects_anything_off_the_allowlist[payload0],0.003,passed
tests.test_telemetry_api,test_event_endpoint_rejects_anything_off_the_allowlist[payload1],0.002,passed
tests.test_telemetry_api,test_event_endpoint_rejects_anything_off_the_allowlist[payload2],0.002,passed
tests.test_telemetry_api,test_event_endpoint_rejects_anything_off_the_allowlist[payload3],0.003,passed
tests.test_telemetry_api,test_event_endpoint_rejects_anything_off_the_allowlist[payload4],0.003,passed
tests.test_telemetry_api,test_event_endpoint_rejects_anything_off_the_allowlist[payload5],0.002,passed
tests.test_telemetry_api,test_event_endpoint_sends_nothing_without_consent,0.002,passed
tests.test_telemetry_api,test_ai_invocation_never_transmits_the_prompt,0.006,passed
tests.test_telemetry_api,test_ai_agent_name_is_an_enum_not_free_text,0.006,passed
tests.test_telemetry_api,test_failed_ai_start_captures_nothing,0.006,passed
tests.test_telemetry_api,test_ai_start_survives_telemetry_failure,0.006,passed
tests.test_telemetry_disclosure,test_frontend_closed_set_is_exactly_the_events_table,0.002,passed
tests.test_telemetry_disclosure,test_every_event_has_a_line_and_no_line_describes_a_phantom[zh-CN],0.003,passed
tests.test_telemetry_disclosure,test_every_event_has_a_line_and_no_line_describes_a_phantom[en-US],0.002,passed
tests.test_telemetry_disclosure,test_no_line_is_empty[zh-CN],0.002,passed
tests.test_telemetry_disclosure,test_no_line_is_empty[en-US],0.002,passed
tests.test_telemetry_disclosure,test_the_lines_mention_the_properties_that_carry_a_closed_enum,0.002,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_manual_refresh_with_no_change_is_bucket_none,0.006,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_one_new_script_is_bucket_one,0.006,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_unknown_reason_is_normalized_to_manual,0.006,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_probe_and_registry_reasons_are_not_captured,0.006,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_failed_refresh_sends_nothing,0.006,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_bucket_boundaries[0-none],0.002,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_bucket_boundaries[1-one],0.002,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_bucket_boundaries[2-few],0.002,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_bucket_boundaries[5-few],0.002,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_bucket_boundaries[6-many],0.002,passed
tests.test_telemetry_integrations.TestRefreshCompleted,test_bucket_boundaries[40-many],0.002,passed
tests.test_telemetry_integrations.TestPackageAction,test_terminal_states_only,0.003,passed
tests.test_telemetry_integrations,test_consent_version_was_bumped_for_the_new_events,0.002,passed
tests.test_telemetry_integrations,test_tutorial_step_ids_match_the_frontend_closed_set,0.002,passed
tests.test_telemetry_proxy,test_healthz,0.002,passed
tests.test_telemetry_proxy,test_unknown_path_is_404,0.002,passed
tests.test_telemetry_proxy,test_events_is_post_only,0.002,passed
tests.test_telemetry_proxy,test_non_json_content_type_rejected,0.002,passed
tests.test_telemetry_proxy,test_valid_event_is_accepted_and_forwarded,0.002,passed
tests.test_telemetry_proxy,test_unknown_event_rejected,0.002,passed
tests.test_telemetry_proxy,test_unknown_property_rejected,0.002,passed
tests.test_telemetry_proxy,test_content_bearing_properties_are_structurally_impossible[stem-Fig1_kinetics],0.002,passed
tests.test_telemetry_proxy,test_content_bearing_properties_are_structurally_impossible[filename-\u8bba\u6587\u6570\u636e.pdf],0.002,passed
tests.test_telemetry_proxy,test_content_bearing_properties_are_structurally_impossible[path-/Users/me/figures],0.002,passed
tests.test_telemetry_proxy,test_content_bearing_properties_are_structurally_impossible[script-fig1.py],0.002,passed
tests.test_telemetry_proxy,test_content_bearing_properties_are_structurally_impossible[prompt-\u628a\u7b2c\u4e09\u6761\u66f2\u7ebf\u6539\u6210\u7ea2\u8272],0.002,passed
tests.test_telemetry_proxy,test_content_bearing_properties_are_structurally_impossible[source_code-import numpy as np],0.002,passed
tests.test_telemetry_proxy,test_content_bearing_properties_are_structurally_impossible[axis_label-Wavenumber / cm-1],0.002,passed
tests.test_telemetry_proxy,test_nested_containers_rejected[value0],0.002,passed
tests.test_telemetry_proxy,test_nested_containers_rejected[value1],0.002,passed
tests.test_telemetry_proxy,test_nested_containers_rejected[value2],0.002,passed
tests.test_telemetry_proxy,test_invalid_distinct_id_rejected[not-a-uuid],0.002,passed
tests.test_telemetry_proxy,test_invalid_distinct_id_rejected[me@example.com],0.002,passed
tests.test_telemetry_proxy,test_invalid_distinct_id_rejected[MacBook-Pro.local],0.002,passed
tests.test_telemetry_proxy,test_invalid_distinct_id_rejected[00000000-0000-0000-0000-000000000000],0.002,passed
tests.test_telemetry_proxy,test_invalid_distinct_id_rejected[550e8400-e29b-11d4-a716-446655440000],0.002,passed
tests.test_telemetry_proxy,test_invalid_distinct_id_rejected[],0.002,passed
tests.test_telemetry_proxy,test_invalid_distinct_id_rejected[12345],0.002,passed
tests.test_telemetry_proxy,test_oversized_request_rejected,0.002,passed
tests.test_telemetry_proxy,test_malformed_json_rejected,0.002,passed
tests.test_telemetry_proxy,test_wrong_schema_version_rejected,0.002,passed
tests.test_telemetry_proxy,test_geoip_is_disabled_on_every_forwarded_event,0.002,passed
tests.test_telemetry_proxy,test_client_ip_and_headers_are_never_forwarded,0.002,passed
tests.test_telemetry_proxy,test_dollar_properties_from_the_client_are_rejected,0.002,passed
tests.test_telemetry_proxy,test_person_profile_mode_is_configurable_and_defaults_to_identified,0.002,passed
tests.test_telemetry_proxy,test_upstream_outage_returns_502_without_leaking_secrets,0.002,passed
tests.test_telemetry_proxy,test_missing_project_key_fails_loudly,0.002,passed
tests.test_telemetry_proxy,test_upstream_http_error_does_not_echo_the_response_body,0.002,passed
tests.test_telemetry_proxy,test_metrics_requires_a_bearer_token,0.002,passed
tests.test_telemetry_proxy,test_metrics_rejects_a_wrong_token,0.002,passed
tests.test_telemetry_proxy,test_metrics_accepts_the_right_token,0.002,passed
tests.test_telemetry_proxy,test_metrics_token_never_appears_in_any_response,0.002,passed
tests.test_telemetry_proxy,test_metrics_endpoint_is_closed_when_no_token_is_configured,0.002,passed
tests.test_telemetry_proxy,test_metrics_rejects_product_events_and_vice_versa,0.002,passed
tests.test_telemetry_proxy,test_metrics_snapshot_uuid_is_deterministic,0.002,passed
tests.test_telemetry_proxy,test_rejection_names_the_offending_event_and_property,0.002,passed
tests.test_telemetry_proxy,test_rejection_detail_points_at_the_right_index,0.002,passed
tests.test_telemetry_proxy,test_an_unknown_property_key_is_never_echoed[\u8bba\u6587\u6570\u636e.pdf],0.002,passed
tests.test_telemetry_proxy,test_an_unknown_property_key_is_never_echoed[/Users/me/figures/fig1.py],0.002,passed
tests.test_telemetry_proxy,test_an_unknown_property_key_is_never_echoed[\u628a\u7b2c\u4e09\u6761\u66f2\u7ebf\u6539\u6210\u7ea2\u8272],0.002,passed
tests.test_telemetry_proxy,test_an_unknown_property_key_is_never_echoed[region],0.002,passed
tests.test_telemetry_proxy,test_healthz_reports_the_contract_fingerprint,0.002,passed
tests.test_telemetry_proxy,test_the_fingerprint_actually_tracks_the_contract,0.002,passed
tests.test_telemetry_proxy,test_the_fingerprint_carries_no_secret,0.002,passed
tests.test_telemetry_proxy,test_metrics_batch_is_bounded,0.003,passed
tests.test_telemetry_proxy,test_client_and_proxy_contracts_match,0.002,passed
tests.test_telemetry_proxy,test_every_client_event_is_accepted_end_to_end,0.002,passed
tests.test_telemetry_proxy,test_wsgi_serves_every_public_route[/healthz],0.006,passed
tests.test_telemetry_proxy,test_wsgi_serves_every_public_route[/v1/events],0.002,passed
tests.test_telemetry_proxy,test_wsgi_serves_every_public_route[/v1/metrics],0.002,passed
tests.test_telemetry_proxy,test_wsgi_routes_on_the_real_request_path,0.002,passed
tests.test_telemetry_proxy,test_wsgi_status_line_has_a_reason_phrase,0.002,passed
tests.test_telemetry_proxy,test_wsgi_rejects_negative_content_length,0.002,passed
tests.test_telemetry_proxy,test_wsgi_rejects_content_bearing_properties_end_to_end,0.002,passed
tests.test_telemetry_proxy,test_wsgi_metrics_still_needs_the_token,0.002,passed
tests.test_telemetry_proxy,test_vercel_entrypoint_points_at_the_wsgi_app,0.002,passed
tests.test_telemetry_proxy,test_no_second_entrypoint_layer_creeps_back,0.002,passed
tests.test_telemetry_proxy,test_self_hosted_server_never_logs_remote_addresses,0.513,passed
tests.test_telemetry_proxy,test_scf_bootstrap_is_executable_and_binds_the_required_port,0.033,passed
tests.test_telemetry_proxy,test_public_listen_requires_an_explicit_opt_in,0.003,passed
tests.test_thread_leak_gate,test_a_leaked_non_daemon_thread_fails_the_session_and_gets_named,9.945,passed
tests.test_thread_leak_gate,test_the_report_stays_readable_under_a_legacy_code_page,5.128,passed
tests.test_thread_leak_gate,test_daemon_and_joined_threads_are_not_accused,0.113,passed
tests.test_thread_leak_gate,test_a_thread_closed_by_another_plugins_unconfigure_is_not_accused,5.126,passed
tests.test_tick_sides_geometry,test_plain_axes_report_four_spines_on_the_box_edges,0.428,passed
tests.test_tick_sides_geometry,test_spine_geometry_follows_overrides_not_the_script_snapshot,0.421,passed
tests.test_tick_sides_geometry,test_outward_offset_and_hidden_spines_and_twins,0.735,passed
tests.test_tick_sides_geometry,test_polar_and_3d_axes_do_not_offer_spine_geometry,0.738,passed
tests.test_tick_sides_geometry,test_log_and_inverted_axes_keep_the_box_geometry,0.734,passed
tests.test_tick_sides_geometry,test_colorbar_axes_do_not_offer_spine_geometry,0.428,passed
tests.test_tick_sides_geometry,test_major_length_leaves_minor_ticks_alone,0.837,passed
tests.test_tick_sides_geometry,test_minor_length_is_its_own_knob_in_either_order,0.834,passed
tests.test_tick_sides_geometry,test_minor_width_is_split_the_same_way,0.418,passed
tests.test_tick_sides_geometry,test_minor_length_set_before_minor_ticks_exist_survives_turning_them_on,0.734,passed
